message_id,channel_name,class_name,confidence,image_category,image_path
41351,HakimEthio,person,0.8761,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.8342,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.8307,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.7806,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.7689,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.7548,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.7499,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.7429,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.7269,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.6972,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.5949,promotional,data/raw/images\HakimEthio\41351.jpg
41351,HakimEthio,person,0.4487,promotional,data/raw/images\HakimEthio\41351.jpg
41352,HakimEthio,person,0.9528,promotional,data/raw/images\HakimEthio\41352.jpg
41352,HakimEthio,person,0.9205,promotional,data/raw/images\HakimEthio\41352.jpg
41352,HakimEthio,person,0.9117,promotional,data/raw/images\HakimEthio\41352.jpg
41352,HakimEthio,person,0.9088,promotional,data/raw/images\HakimEthio\41352.jpg
41352,HakimEthio,tie,0.4194,promotional,data/raw/images\HakimEthio\41352.jpg
41353,HakimEthio,person,0.9106,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,tie,0.8662,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.8584,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.8455,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.8275,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.7837,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.7655,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.7389,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.7324,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.7143,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.6957,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,tie,0.6339,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,person,0.5996,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,potted plant,0.5125,promotional,data/raw/images\HakimEthio\41353.jpg
41353,HakimEthio,potted plant,0.4212,promotional,data/raw/images\HakimEthio\41353.jpg
41354,HakimEthio,person,0.8924,promotional,data/raw/images\HakimEthio\41354.jpg
41354,HakimEthio,person,0.8863,promotional,data/raw/images\HakimEthio\41354.jpg
41354,HakimEthio,person,0.8526,promotional,data/raw/images\HakimEthio\41354.jpg
41354,HakimEthio,person,0.8417,promotional,data/raw/images\HakimEthio\41354.jpg
41354,HakimEthio,tie,0.3922,promotional,data/raw/images\HakimEthio\41354.jpg
41354,HakimEthio,tie,0.3808,promotional,data/raw/images\HakimEthio\41354.jpg
41355,HakimEthio,person,0.7682,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.6949,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.6602,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.6234,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.6094,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.6085,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.577,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.5731,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.559,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.4657,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,person,0.4528,promotional,data/raw/images\HakimEthio\41355.jpg
41355,HakimEthio,potted plant,0.3006,promotional,data/raw/images\HakimEthio\41355.jpg
41356,HakimEthio,person,0.9285,promotional,data/raw/images\HakimEthio\41356.jpg
41356,HakimEthio,tie,0.6907,promotional,data/raw/images\HakimEthio\41356.jpg
41357,HakimEthio,person,0.9489,promotional,data/raw/images\HakimEthio\41357.jpg
41358,HakimEthio,person,0.9039,promotional,data/raw/images\HakimEthio\41358.jpg
41358,HakimEthio,person,0.5367,promotional,data/raw/images\HakimEthio\41358.jpg
41358,HakimEthio,wine glass,0.4228,promotional,data/raw/images\HakimEthio\41358.jpg
41358,HakimEthio,frisbee,0.3426,promotional,data/raw/images\HakimEthio\41358.jpg
41358,HakimEthio,person,0.3059,promotional,data/raw/images\HakimEthio\41358.jpg
41359,HakimEthio,person,0.848,promotional,data/raw/images\HakimEthio\41359.jpg
41362,HakimEthio,person,0.9334,promotional,data/raw/images\HakimEthio\41362.jpg
41362,HakimEthio,person,0.799,promotional,data/raw/images\HakimEthio\41362.jpg
41362,HakimEthio,tie,0.7959,promotional,data/raw/images\HakimEthio\41362.jpg
41363,HakimEthio,person,0.9118,promotional,data/raw/images\HakimEthio\41363.jpg
41363,HakimEthio,tie,0.468,promotional,data/raw/images\HakimEthio\41363.jpg
41364,HakimEthio,person,0.9103,promotional,data/raw/images\HakimEthio\41364.jpg
41364,HakimEthio,chair,0.3659,promotional,data/raw/images\HakimEthio\41364.jpg
41365,HakimEthio,person,0.9028,promotional,data/raw/images\HakimEthio\41365.jpg
41365,HakimEthio,person,0.871,promotional,data/raw/images\HakimEthio\41365.jpg
41365,HakimEthio,person,0.8705,promotional,data/raw/images\HakimEthio\41365.jpg
41365,HakimEthio,person,0.856,promotional,data/raw/images\HakimEthio\41365.jpg
41365,HakimEthio,person,0.8475,promotional,data/raw/images\HakimEthio\41365.jpg
41366,HakimEthio,person,0.8867,promotional,data/raw/images\HakimEthio\41366.jpg
41366,HakimEthio,person,0.7573,promotional,data/raw/images\HakimEthio\41366.jpg
41366,HakimEthio,book,0.396,promotional,data/raw/images\HakimEthio\41366.jpg
41367,HakimEthio,person,0.8912,promotional,data/raw/images\HakimEthio\41367.jpg
41367,HakimEthio,person,0.8642,promotional,data/raw/images\HakimEthio\41367.jpg
41367,HakimEthio,tie,0.8075,promotional,data/raw/images\HakimEthio\41367.jpg
41367,HakimEthio,person,0.6962,promotional,data/raw/images\HakimEthio\41367.jpg
41367,HakimEthio,person,0.649,promotional,data/raw/images\HakimEthio\41367.jpg
41367,HakimEthio,person,0.4679,promotional,data/raw/images\HakimEthio\41367.jpg
41367,HakimEthio,person,0.3417,promotional,data/raw/images\HakimEthio\41367.jpg
41367,HakimEthio,refrigerator,0.3255,promotional,data/raw/images\HakimEthio\41367.jpg
41368,HakimEthio,person,0.9124,promotional,data/raw/images\HakimEthio\41368.jpg
41369,HakimEthio,person,0.9116,promotional,data/raw/images\HakimEthio\41369.jpg
41369,HakimEthio,sports ball,0.4485,promotional,data/raw/images\HakimEthio\41369.jpg
41370,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41370.jpg
41371,HakimEthio,clock,0.3541,promotional,data/raw/images\HakimEthio\41371.jpg
41372,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41372.jpg
41373,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41373.jpg
41374,HakimEthio,person,0.9409,promotional,data/raw/images\HakimEthio\41374.jpg
41375,HakimEthio,person,0.913,promotional,data/raw/images\HakimEthio\41375.jpg
41376,HakimEthio,person,0.888,promotional,data/raw/images\HakimEthio\41376.jpg
41377,HakimEthio,person,0.867,promotional,data/raw/images\HakimEthio\41377.jpg
41377,HakimEthio,cell phone,0.4705,promotional,data/raw/images\HakimEthio\41377.jpg
41377,HakimEthio,bottle,0.4188,promotional,data/raw/images\HakimEthio\41377.jpg
41378,HakimEthio,person,0.8198,promotional,data/raw/images\HakimEthio\41378.jpg
41378,HakimEthio,person,0.698,promotional,data/raw/images\HakimEthio\41378.jpg
41378,HakimEthio,person,0.6979,promotional,data/raw/images\HakimEthio\41378.jpg
41378,HakimEthio,person,0.6268,promotional,data/raw/images\HakimEthio\41378.jpg
41379,HakimEthio,person,0.9256,promotional,data/raw/images\HakimEthio\41379.jpg
41379,HakimEthio,person,0.9138,promotional,data/raw/images\HakimEthio\41379.jpg
41379,HakimEthio,person,0.9011,promotional,data/raw/images\HakimEthio\41379.jpg
41379,HakimEthio,person,0.9006,promotional,data/raw/images\HakimEthio\41379.jpg
41379,HakimEthio,person,0.8948,promotional,data/raw/images\HakimEthio\41379.jpg
41379,HakimEthio,person,0.8892,promotional,data/raw/images\HakimEthio\41379.jpg
41379,HakimEthio,person,0.8789,promotional,data/raw/images\HakimEthio\41379.jpg
41379,HakimEthio,tie,0.414,promotional,data/raw/images\HakimEthio\41379.jpg
41380,HakimEthio,person,0.9401,promotional,data/raw/images\HakimEthio\41380.jpg
41380,HakimEthio,person,0.9153,promotional,data/raw/images\HakimEthio\41380.jpg
41380,HakimEthio,person,0.9127,promotional,data/raw/images\HakimEthio\41380.jpg
41380,HakimEthio,person,0.8873,promotional,data/raw/images\HakimEthio\41380.jpg
41380,HakimEthio,handbag,0.5108,promotional,data/raw/images\HakimEthio\41380.jpg
41380,HakimEthio,tie,0.3809,promotional,data/raw/images\HakimEthio\41380.jpg
41380,HakimEthio,tie,0.3771,promotional,data/raw/images\HakimEthio\41380.jpg
41381,HakimEthio,person,0.9138,promotional,data/raw/images\HakimEthio\41381.jpg
41382,HakimEthio,person,0.8358,promotional,data/raw/images\HakimEthio\41382.jpg
41383,HakimEthio,person,0.8713,promotional,data/raw/images\HakimEthio\41383.jpg
41383,HakimEthio,person,0.8657,promotional,data/raw/images\HakimEthio\41383.jpg
41384,HakimEthio,person,0.5994,promotional,data/raw/images\HakimEthio\41384.jpg
41385,HakimEthio,person,0.891,promotional,data/raw/images\HakimEthio\41385.jpg
41386,HakimEthio,person,0.9203,promotional,data/raw/images\HakimEthio\41386.jpg
41386,HakimEthio,tie,0.7671,promotional,data/raw/images\HakimEthio\41386.jpg
41387,HakimEthio,person,0.6252,promotional,data/raw/images\HakimEthio\41387.jpg
41387,HakimEthio,bed,0.3773,promotional,data/raw/images\HakimEthio\41387.jpg
41387,HakimEthio,tie,0.3625,promotional,data/raw/images\HakimEthio\41387.jpg
41388,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41388.jpg
41389,HakimEthio,person,0.8954,promotional,data/raw/images\HakimEthio\41389.jpg
41390,HakimEthio,person,0.8227,promotional,data/raw/images\HakimEthio\41390.jpg
41390,HakimEthio,person,0.8029,promotional,data/raw/images\HakimEthio\41390.jpg
41390,HakimEthio,person,0.6842,promotional,data/raw/images\HakimEthio\41390.jpg
41390,HakimEthio,person,0.5669,promotional,data/raw/images\HakimEthio\41390.jpg
41390,HakimEthio,cell phone,0.4328,promotional,data/raw/images\HakimEthio\41390.jpg
41391,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41391.jpg
41392,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41392.jpg
41393,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41393.jpg
41394,HakimEthio,cell phone,0.4397,promotional,data/raw/images\HakimEthio\41394.jpg
41395,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41395.jpg
41396,HakimEthio,person,0.7942,promotional,data/raw/images\HakimEthio\41396.jpg
41397,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41397.jpg
41398,HakimEthio,person,0.8218,promotional,data/raw/images\HakimEthio\41398.jpg
41398,HakimEthio,cell phone,0.4994,promotional,data/raw/images\HakimEthio\41398.jpg
41399,HakimEthio,person,0.6643,promotional,data/raw/images\HakimEthio\41399.jpg
41399,HakimEthio,person,0.3894,promotional,data/raw/images\HakimEthio\41399.jpg
41400,HakimEthio,person,0.8958,promotional,data/raw/images\HakimEthio\41400.jpg
41400,HakimEthio,bus,0.3496,promotional,data/raw/images\HakimEthio\41400.jpg
41400,HakimEthio,suitcase,0.3012,promotional,data/raw/images\HakimEthio\41400.jpg
41401,HakimEthio,person,0.8825,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.7978,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.771,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.7627,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.7545,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.7506,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.7238,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.7095,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.6906,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.6587,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.5107,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.4902,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.4499,promotional,data/raw/images\HakimEthio\41401.jpg
41401,HakimEthio,person,0.3611,promotional,data/raw/images\HakimEthio\41401.jpg
41402,HakimEthio,person,0.8959,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.8807,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.8056,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.8046,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.7653,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.7335,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.7029,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.6997,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.6929,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.6917,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.6804,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.6617,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.6224,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.6195,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,tie,0.5418,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,tie,0.4042,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.3767,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.3512,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.3474,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,tie,0.3467,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.3271,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.3217,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.3184,promotional,data/raw/images\HakimEthio\41402.jpg
41402,HakimEthio,person,0.3045,promotional,data/raw/images\HakimEthio\41402.jpg
41403,HakimEthio,person,0.8334,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.8044,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.7744,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.7276,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.7064,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.6772,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.6455,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.6262,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.4896,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,person,0.4453,promotional,data/raw/images\HakimEthio\41403.jpg
41403,HakimEthio,tie,0.3017,promotional,data/raw/images\HakimEthio\41403.jpg
41404,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41404.jpg
41405,HakimEthio,person,0.9154,promotional,data/raw/images\HakimEthio\41405.jpg
41405,HakimEthio,tie,0.8527,promotional,data/raw/images\HakimEthio\41405.jpg
41406,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41406.jpg
41407,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41407.jpg
41408,HakimEthio,mouse,0.3815,promotional,data/raw/images\HakimEthio\41408.jpg
41409,HakimEthio,person,0.8959,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.8947,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.8757,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.8678,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.8624,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.8374,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.7937,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.786,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,person,0.7595,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,bicycle,0.3383,promotional,data/raw/images\HakimEthio\41409.jpg
41409,HakimEthio,book,0.3068,promotional,data/raw/images\HakimEthio\41409.jpg
41410,HakimEthio,person,0.9279,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.9056,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.8573,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.8253,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.7969,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.7954,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,cake,0.6025,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.5334,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,cake,0.4444,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.4305,promotional,data/raw/images\HakimEthio\41410.jpg
41410,HakimEthio,person,0.3297,promotional,data/raw/images\HakimEthio\41410.jpg
41411,HakimEthio,person,0.9143,promotional,data/raw/images\HakimEthio\41411.jpg
41411,HakimEthio,chair,0.738,promotional,data/raw/images\HakimEthio\41411.jpg
41411,HakimEthio,dining table,0.6512,promotional,data/raw/images\HakimEthio\41411.jpg
41411,HakimEthio,cake,0.4551,promotional,data/raw/images\HakimEthio\41411.jpg
41412,HakimEthio,person,0.8855,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.8845,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.8616,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.844,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.7843,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.7236,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.6713,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.6045,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,person,0.545,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,couch,0.3258,promotional,data/raw/images\HakimEthio\41412.jpg
41412,HakimEthio,cake,0.3118,promotional,data/raw/images\HakimEthio\41412.jpg
41413,HakimEthio,person,0.9074,promotional,data/raw/images\HakimEthio\41413.jpg
41413,HakimEthio,person,0.8697,promotional,data/raw/images\HakimEthio\41413.jpg
41413,HakimEthio,person,0.7993,promotional,data/raw/images\HakimEthio\41413.jpg
41413,HakimEthio,chair,0.4926,promotional,data/raw/images\HakimEthio\41413.jpg
41413,HakimEthio,person,0.4752,promotional,data/raw/images\HakimEthio\41413.jpg
41413,HakimEthio,person,0.4744,promotional,data/raw/images\HakimEthio\41413.jpg
41413,HakimEthio,person,0.3412,promotional,data/raw/images\HakimEthio\41413.jpg
41413,HakimEthio,person,0.3033,promotional,data/raw/images\HakimEthio\41413.jpg
41414,HakimEthio,person,0.9023,promotional,data/raw/images\HakimEthio\41414.jpg
41414,HakimEthio,person,0.8463,promotional,data/raw/images\HakimEthio\41414.jpg
